2,"Máy nhận về vẫn nguyên tem. Mở Vinid lên được cảnh báo ""máy không an toàn"". Mở Zalopay được cảnh báo  máy bi root.  Dùng ứng dụng root checker được không báo máy không bị root (chữ màu đỏ).  Sau khi factory reset bật ứng dụng vẫn bị hiện cảnh báo.  Vấn đề giao hàng thì không cần bàn vì tiki giao hàng rất nhanh."
2,"Có một vài điểm các bạn cần cân nhắc khi mua điện thoại này đó là: 1). màn hình khá là tối và hơi ám vàng; 2). camera trước màu rất nhợt nhạt, gọi voice nhìn nhan sắc khá là chán! Ngoài ra loa điện thoại chỉ ở mức trung bình. Ở mức giá tầm 2tr, nếu được chọn lại mình sẽ chọn mua Xiaomi Redmi 8A."
2,"Ghi hàng dễ vỡ mà giao hộp nhìn không muốn nhận Nhân viên giao hàng như quăng vào mặt khách xong rồi bỏ đi , không đồng kiểm, tự kí tên nhận giùm khách  Tiki xem lại giùm về vấn đề giao hàng"
2,"tiki giao hàng đóng gói kỹ. Điện thoại đẹp, có ốp lưng kèm theo, phụ kiện đầy đủ, nhưng sóng wifi bắt rất kém, thường chập chờn và hay mất sóng. Không biết làm sao fix lỗi này."
2,"mình mua điện thoại sử dụng 5 ngày đầu thì tốt, hôm qua thì điện thoại bị sập nguồn mặc dù điện thoại còn pin khoảng 30%, mình đã thử sạc lại thì vẫn vậy."
2,"Sản phẩm tương đối tốt so với tầm giá. Trải nghiệm ok, phù hợp với ai mới dùng smart phone và k dư dả về tài chính..."
2,"điện thoại đẹp, tuy nhiên bắt sóng wf cực kém, gọi zalo thì tiếng ồ ồ k nghe rõ, hình ảnh video sáng trắng không rõ nét, còn lại mọi cái tương đối ổn"
2,mình mua 2 máy vsmart joy 3 nhưng 1 máy đã bị khích hoạt bảo hành trước 1 tháng
2,thế hệ trước thấy khó sử dụng hơn samsung rất nhiều. nên thay ký hiệu (tick/check/v) thành chữ (lưu/ok).  rõ ràng rành mạch.
2,cũng ok nhưng giao hàng quá lâu
